procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 2  0      0 28761496      0 2997132    0    0 12088   438 22383 27348 18 14 68  1  0 2024-03-18 19:35:06
 1  0      0 28745712      0 3010920    0    0 12288   383 20972 26031 17 13 69  1  0 2024-03-18 19:35:07
 1  0      0 28737012      0 3018444    0    0  6864   476 22206 27946 18 14 68  1  0 2024-03-18 19:35:08
 1  1      0 28727252      0 3028228    0    0  8276  1650 23413 27941 17 14 68  1  0 2024-03-18 19:35:09
 5  0      0 28720204      0 3039084    0    0 10084   409 22754 27975 18 14 68  1  0 2024-03-18 19:35:10
 3  0      0 28700300      0 3053672    0    0 13804   414 23200 28183 18 13 68  1  0 2024-03-18 19:35:11
 5  0      0 28697248      0 3063948    0    0  8432   471 23168 28332 17 14 68  1  0 2024-03-18 19:35:12
 4  0      0 28684988      0 3070392    0    0  5576   519 23228 28196 17 14 68  1  0 2024-03-18 19:35:13
 2  0      0 28672960      0 3079156    0    0  7192   482 22352 27863 17 14 68  1  0 2024-03-18 19:35:14
 4  0      0 28658984      0 3088048    0    0  7744   479 23008 28586 18 14 67  1  0 2024-03-18 19:35:15
 3  0      0 28647748      0 3096360    0    0  7204   678 23082 29923 18 14 67  1  0 2024-03-18 19:35:16
 1  0      0 28625692      0 3114280    0    0  8116   474 21710 26977 19 16 65  1  0 2024-03-18 19:35:17
 3  0      0 28625900      0 3121368    0    0  6240   578 23799 29707 20 17 62  1  0 2024-03-18 19:35:18
 3  0      0 28614424      0 3129084    0    0  6284  1317 23510 29036 20 18 61  1  0 2024-03-18 19:35:19
 3  0      0 28604160      0 3137608    0    0  6928   541 23359 28249 20 17 63  1  0 2024-03-18 19:35:20
 5  0      0 28616940      0 3116596    0    0 11728   584 24917 32124 22 20 57  1  0 2024-03-18 19:35:21
 5  0      0 28614760      0 3119464    0    0  9864   604 24345 32365 21 17 61  1  0 2024-03-18 19:35:22
 3  0      0 28603280      0 3127916    0    0  6976   579 23509 29874 20 17 62  1  0 2024-03-18 19:35:23
 3  0      0 28596480      0 3142868    0    0  5380   553 26781 35239 19 16 63  1  0 2024-03-18 19:35:24
 5  0      0 28584528      0 3151140    0    0  6980   513 24345 28660 18 14 67  1  0 2024-03-18 19:35:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 4  0      0 28574472      0 3159024    0    0  6828   652 21831 27380 17 14 69  1  0 2024-03-18 19:35:26
 3  0      0 28558904      0 3169108    0    0  8516   573 23511 30482 18 14 67  1  0 2024-03-18 19:35:27
 1  0      0 28549372      0 3179124    0    0  8796 10437 21831 26491 17 14 68  1  0 2024-03-18 19:35:28
 7  0      0 28537676      0 3187908    0    0  7992   435 22031 26273 18 14 68  1  0 2024-03-18 19:35:29
 1  0      0 28522476      0 3201280    0    0 11284   380 21290 25988 17 13 69  1  0 2024-03-18 19:35:30
 1  0      0 28511268      0 3210168    0    0  7340  1619 21851 26726 17 14 68  1  0 2024-03-18 19:35:31
 2  0      0 28501648      0 3229192    0    0 18336   410 20192 24455 17 12 70  1  0 2024-03-18 19:35:32
 1  0      0 28489672      0 3239444    0    0  8868   500 21424 27073 17 14 69  1  0 2024-03-18 19:35:33
 2  0      0 28478692      0 3248936    0    0  9084   479 21688 25972 18 13 68  1  0 2024-03-18 19:35:34
 1  0      0 28466044      0 3259304    0    0  8328   443 21484 25804 18 13 68  1  0 2024-03-18 19:35:35
 3  0      0 28449648      0 3271288    0    0 10684   502 22085 27422 18 13 68  1  0 2024-03-18 19:35:36
 4  0      0 28431924      0 3287172    0    0 15180   934 21894 25797 17 13 69  1  0 2024-03-18 19:35:37
 1  0      0 28416884      0 3301600    0    0 13164   376 21197 25289 17 13 69  1  0 2024-03-18 19:35:38
 1  0      0 28401900      0 3313164    0    0 10924   447 21100 26540 18 14 68  1  0 2024-03-18 19:35:39
 2  0      0 28387164      0 3326628    0    0 11824   380 20396 24886 18 13 69  1  0 2024-03-18 19:35:40
 2  0      0 28377484      0 3335192    0    0  7960   480 22121 28113 18 14 67  1  0 2024-03-18 19:35:41
 2  0      0 28364700      0 3346968    0    0 10516   413 20042 24023 18 13 69  1  0 2024-03-18 19:35:42
 3  0      0 28361600      0 3349580    0    0  9696   849 21550 25553 18 13 68  1  0 2024-03-18 19:35:43
 1  0      0 28349496      0 3360224    0    0  8996   511 22512 34849 18 15 67  1  0 2024-03-18 19:35:44
 1  0      0 28331372      0 3375068    0    0 13756   450 21338 29416 18 14 68  1  0 2024-03-18 19:35:45
 4  0      0 28327972      0 3385736    0    0  9340   504 22042 27589 17 14 68  1  0 2024-03-18 19:35:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 3  1      0 28315612      0 3396792    0    0 11016   437 20928 29115 19 16 65  1  0 2024-03-18 19:35:47
 4  0      0 28298864      0 3411596    0    0 13072   409 21951 28249 19 16 64  1  0 2024-03-18 19:35:48
 2  1      0 28294256      0 3418752    0    0  5292   551 23383 33891 19 18 62  1  0 2024-03-18 19:35:49
 4  0      0 28278048      0 3428916    0    0  9664   494 23417 28221 21 16 62  1  0 2024-03-18 19:35:50
 4  0      0 28254192      0 3448244    0    0  9472   506 21981 26590 21 16 63  1  0 2024-03-18 19:35:51
 1  0      0 28239808      0 3457528    0    0  8384   555 23532 28673 20 16 64  1  0 2024-03-18 19:35:52
 3  0      0 28237348      0 3468004    0    0  9992   412 21930 27042 17 14 68  1  0 2024-03-18 19:35:53
 2  0      0 28222780      0 3480716    0    0 10840   348 20666 24046 16 13 70  1  0 2024-03-18 19:35:54
 2  0      0 28205148      0 3494184    0    0 11836   420 20363 25254 18 13 69  1  0 2024-03-18 19:35:55
 1  0      0 28188124      0 3506784    0    0 11568   593 22026 26520 18 13 68  1  0 2024-03-18 19:35:56
 1  0      0 28169436      0 3520780    0    0 12584   462 21245 28994 17 14 69  1  0 2024-03-18 19:35:57
 6  0      0 28155688      0 3533476    0    0 11852 10767 19963 24974 17 13 69  1  0 2024-03-18 19:35:58
 2  0      0 28138080      0 3545052    0    0 10540   415 22320 29851 17 14 68  1  0 2024-03-18 19:35:59
 3  0      0 28135608      0 3556696    0    0 10320  1790 21821 26245 17 14 68  1  0 2024-03-18 19:36:00
 2  1      0 28125112      0 3566136    0    0  8368   443 22636 27198 17 13 69  1  0 2024-03-18 19:36:01
 3  0      0 28114424      0 3575456    0    0  7936   463 23906 29761 18 14 67  1  0 2024-03-18 19:36:02
 1  0      0 28104280      0 3582892    0    0  6124   472 22756 28177 17 14 68  1  0 2024-03-18 19:36:03
 1  0      0 28094616      0 3586216    0    0 10580   434 22417 27233 17 13 68  1  0 2024-03-18 19:36:04
 1  0      0 28075344      0 3600084    0    0 12280   424 21739 27271 16 14 69  1  0 2024-03-18 19:36:05
 2  0      0 28055752      0 3620404    0    0 19728   413 21431 25141 17 13 70  1  0 2024-03-18 19:36:06
 3  0      0 28055032      0 3630648    0    0  8820   449 22857 27228 17 14 68  1  0 2024-03-18 19:36:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 3  0      0 28040220      0 3645548    0    0 13192   406 21957 27682 18 13 68  1  0 2024-03-18 19:36:08
 3  0      0 28027712      0 3657036    0    0 11076   467 21996 27513 17 14 68  1  0 2024-03-18 19:36:09
 1  0      0 28007884      0 3676140    0    0 17472   417 21915 26303 18 14 67  1  0 2024-03-18 19:36:10
 3  0      0 27997452      0 3685440    0    0  8340  1210 21704 27569 18 14 68  1  0 2024-03-18 19:36:11
 1  0      0 27988104      0 3703420    0    0 17556   351 17802 20372 17 11 71  1  0 2024-03-18 19:36:12
 4  0      0 27969908      0 3719244    0    0 14136   352 19809 24220 18 12 69  1  0 2024-03-18 19:36:13
 1  0      0 27955008      0 3731876    0    0 11772   377 19906 24044 19 13 68  1  0 2024-03-18 19:36:14
 4  0      0 27939284      0 3746796    0    0 14184   380 20401 25007 18 13 69  1  0 2024-03-18 19:36:15
 2  0      0 27921092      0 3758884    0    0 10388   438 21430 26807 17 13 69  1  0 2024-03-18 19:36:16
 4  0      0 27907752      0 3769060    0    0 10132   423 19516 23717 21 13 65  1  0 2024-03-18 19:36:17
 1  0      0 27889676      0 3783680    0    0 12892   472 21585 25753 20 15 65  1  0 2024-03-18 19:36:18
 3  0      0 27889248      0 3789800    0    0  4708   578 23300 28806 20 17 62  1  0 2024-03-18 19:36:19
 4  0      0 27872968      0 3802456    0    0  6384   573 22195 26937 20 16 63  1  0 2024-03-18 19:36:20
 5  0      0 27858360      0 3811460    0    0  4844   570 23978 31120 20 18 61  1  0 2024-03-18 19:36:21
 3  0      0 27845528      0 3818212    0    0  5368   881 23862 30959 18 18 63  1  0 2024-03-18 19:36:22
 1  0      0 27838756      0 3822904    0    0  2408   929 26088 35166 18 18 63  1  0 2024-03-18 19:36:23
 1  0      0 27831256      0 3820968    0    0  4212   775 24357 31695 18 15 66  1  0 2024-03-18 19:36:24
 3  0      0 27815768      0 3827668    0    0  6088   580 22952 28502 17 15 68  1  0 2024-03-18 19:36:25
 4  0      0 27806904      0 3835580    0    0  6240   697 24603 29878 17 14 68  1  0 2024-03-18 19:36:26
 2  0      0 27805660      0 3844000    0    0  6800   483 22593 28548 18 14 68  1  0 2024-03-18 19:36:27
 1  0      0 27808752      0 3851576    0    0  7076 10243 22042 28252 17 15 67  1  0 2024-03-18 19:36:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 2  0      0 27792488      0 3861228    0    0  8112   445 22115 27692 17 14 68  1  0 2024-03-18 19:36:29
 2  0      0 27782248      0 3869580    0    0  7916   443 21507 26962 18 14 68  1  0 2024-03-18 19:36:30
 4  0      0 27773496      0 3878092    0    0  6676   468 21650 26999 18 14 68  1  0 2024-03-18 19:36:31
 5  0      0 27771748      0 3887988    0    0  8320   442 24033 29369 17 14 67  1  0 2024-03-18 19:36:32
 5  1      0 27760152      0 3895464    0    0  6836   476 22939 28927 17 15 67  1  0 2024-03-18 19:36:33
 5  0      0 27748280      0 3904244    0    0  7192   413 22042 27878 17 15 67  1  0 2024-03-18 19:36:34
 3  0      0 27736968      0 3916524    0    0 11200   386 22026 26284 18 14 68  1  0 2024-03-18 19:36:35
 4  0      0 27729224      0 3923328    0    0  6336   449 22817 28660 17 15 67  1  0 2024-03-18 19:36:36
 4  0      0 27716768      0 3934040    0    0  8448   482 22908 28845 18 14 67  1  0 2024-03-18 19:36:37
 2  0      0 27707320      0 3942444    0    0  6812   523 23272 28702 17 15 67  1  0 2024-03-18 19:36:38
 3  0      0 27698824      0 3950128    0    0  6588   608 23539 29264 18 15 67  1  0 2024-03-18 19:36:39
 4  0      0 27696748      0 3959708    0    0  8120   483 22735 28726 18 14 68  1  0 2024-03-18 19:36:40
 4  0      0 27681880      0 3967812    0    0  7308   411 23716 28743 18 14 67  1  0 2024-03-18 19:36:41
 1  0      0 27679984      0 3975396    0    0  6168   524 22873 28950 18 14 67  1  0 2024-03-18 19:36:42
 3  0      0 27664912      0 3983136    0    0  6140   579 23760 29441 17 15 67  1  0 2024-03-18 19:36:43
 2  0      0 27661712      0 3983092    0    0  7764   487 22726 28706 18 15 67  1  0 2024-03-18 19:36:44
 4  0      0 27651856      0 3994688    0    0  9592   484 22973 28783 18 14 67  1  0 2024-03-18 19:36:45
 1  0      0 27652992      0 4003048    0    0  7104   505 23346 27897 17 15 67  1  0 2024-03-18 19:36:46
 4  0      0 27637680      0 4014092    0    0 10272  2717 21266 28042 20 14 65  1  0 2024-03-18 19:36:47
 4  0      0 27614304      0 4034696    0    0 10788   535 22072 27804 21 16 62  1  0 2024-03-18 19:36:48
 3  0      0 27603776      0 4042920    0    0  6124   538 23143 28741 20 17 62  1  0 2024-03-18 19:36:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 4  0      0 27590428      0 4053432    0    0  9364   504 22668 28965 20 16 63  1  0 2024-03-18 19:36:50
 1  0      0 27577828      0 4064064    0    0  9776   311 15780 16884 17 11 71  1  0 2024-03-18 19:36:51
 1  0      0 27571148      0 4070500    0    0  6048   281 15985 16716 17 11 72  1  0 2024-03-18 19:36:52
 3  0      0 27591600      0 4044104    0    0  5676   348 17652 20014 18 15 66  1  0 2024-03-18 19:36:53
 5  0      0 27580088      0 4053304    0    0  8248   396 19216 22946 19 14 67  1  0 2024-03-18 19:36:54
 1  0      0 27567256      0 4064364    0    0 10732   472 20875 25709 20 15 65  1  0 2024-03-18 19:36:55
 1  0      0 27554944      0 4074440    0    0  8072   726 23002 29021 19 15 65  1  0 2024-03-18 19:36:56
 4  0      0 27542620      0 4083660    0    0  7852   512 23470 30304 17 15 67  1  0 2024-03-18 19:36:57
 4  0      0 27519996      0 4103044    0    0 19008 10461 22498 26608 18 14 67  1  0 2024-03-18 19:36:58
 4  0      0 27510796      0 4111136    0    0  5812   476 23802 30046 18 15 66  1  0 2024-03-18 19:36:59
 5  0      0 27504620      0 4116364    0    0  4636   537 25113 32234 18 16 66  1  0 2024-03-18 19:37:00
 3  0      0 27497592      0 4124728    0    0  6540   443 23429 29052 17 14 68  1  0 2024-03-18 19:37:01
 4  0      0 27485448      0 4133336    0    0  7316   442 22986 28481 17 14 68  1  0 2024-03-18 19:37:02
 1  0      0 27477668      0 4141644    0    0  8028   538 22338 28090 17 14 68  1  0 2024-03-18 19:37:03
 1  0      0 27467728      0 4149860    0    0  5828   500 23117 29221 17 15 67  1  0 2024-03-18 19:37:04
 3  0      0 27457836      0 4157752    0    0  6576   542 22571 29470 18 14 67  1  0 2024-03-18 19:37:05
 2  0      0 27449088      0 4158836    0    0  8388   507 21606 28263 18 14 68  1  0 2024-03-18 19:37:06
 1  0      0 27451508      0 4167956    0    0  7536   471 21820 27736 17 14 68  1  0 2024-03-18 19:37:07
 4  0      0 27442148      0 4175520    0    0  6184   544 22680 28543 18 14 67  1  0 2024-03-18 19:37:08
 4  0      0 27434000      0 4182744    0    0  6076   439 22388 28539 18 15 67  1  0 2024-03-18 19:37:09
 1  0      0 27423360      0 4191276    0    0  7288   434 23157 29073 18 14 67  1  0 2024-03-18 19:37:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 4  0      0 27422812      0 4201812    0    0  9896   376 22505 27888 18 14 68  1  0 2024-03-18 19:37:11
 3  0      0 27410100      0 4213672    0    0 10292   450 20476 25891 18 12 69  1  0 2024-03-18 19:37:12
 2  0      0 27398620      0 4221492    0    0  6452   575 22836 28632 17 15 67  1  0 2024-03-18 19:37:13
 1  0      0 27387488      0 4229380    0    0  6740   463 22433 27610 18 14 67  1  0 2024-03-18 19:37:14
 3  0      0 27377948      0 4236984    0    0  6400   497 22341 27761 18 14 68  1  0 2024-03-18 19:37:15
 1  0      0 27365728      0 4245828    0    0  6836   483 22651 27941 17 14 68  1  0 2024-03-18 19:37:16
 7  0      0 27343476      0 4262644    0    0  7436   536 22982 27790 20 16 63  1  0 2024-03-18 19:37:17
 5  0      0 27329916      0 4273092    0    0  9540   532 21606 27059 21 16 63  1  0 2024-03-18 19:37:18
 4  0      0 27317860      0 4281304    0    0  7064   483 22534 27883 20 16 63  1  0 2024-03-18 19:37:19
 3  0      0 27306728      0 4291520    0    0  8276   602 23710 29614 20 17 62  1  0 2024-03-18 19:37:20
 2  0      0 27286456      0 4308780    0    0  7264   632 24729 35060 21 18 60  1  0 2024-03-18 19:37:21
 4  0      0 27274152      0 4319168    0    0  9868   486 22979 27963 21 16 62  1  0 2024-03-18 19:37:22
 4  0      0 27262348      0 4329016    0    0  8128  3680 23709 30284 19 15 65  1  0 2024-03-18 19:37:23
 4  0      0 27248756      0 4339884    0    0  9300   406 22147 27655 18 13 67  1  0 2024-03-18 19:37:24
 4  0      0 27243492      0 4349964    0    0  9596   475 22654 27482 18 14 68  1  0 2024-03-18 19:37:25
 3  0      0 27226508      0 4354568    0    0 11176   625 22182 27222 18 14 68  1  0 2024-03-18 19:37:26
 4  0      0 27211412      0 4365584    0    0  9812   385 22031 27193 18 14 67  1  0 2024-03-18 19:37:27
 2  0      0 27201428      0 4372868    0    0  6248 10502 22570 28876 17 15 66  1  0 2024-03-18 19:37:28
 2  0      0 27195896      0 4384652    0    0 10480   409 21043 26345 18 14 68  1  0 2024-03-18 19:37:29
 3  0      0 27185984      0 4393100    0    0  7892   508 22364 29297 18 15 67  1  0 2024-03-18 19:37:30
 2  0      0 27170180      0 4404972    0    0 10060   479 22508 29420 17 15 67  1  0 2024-03-18 19:37:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 27160452      0 4414316    0    0  7992   471 23103 28524 18 15 67  1  0 2024-03-18 19:37:32
 4  0      0 27152964      0 4422696    0    0  7260   489 23142 28848 18 15 66  1  0 2024-03-18 19:37:33
 2  0      0 27144328      0 4428312    0    0  4600   508 19779 23058 17 12 70  1  0 2024-03-18 19:37:34
 1  1      0 27147156      0 4433732    0    0  3412   567 24936 31433 17 17 66  1  0 2024-03-18 19:37:35
 2  0      0 27141488      0 4437304    0    0  2444   577 22806 27085 17 15 68  1  0 2024-03-18 19:37:36
 1  0      0 27143752      0 4440964    0    0  2688   373 20186 24381 16 12 71  1  0 2024-03-18 19:37:37
 2  0      0 27136012      0 4444080    0    0  2364   318 19970 23022 16 12 71  1  0 2024-03-18 19:37:38
 1  0      0 27140524      0 4447320    0    0  2420   401 20898 23823 17 12 71  1  0 2024-03-18 19:37:39
 1  0      0 27136336      0 4451024    0    0  2736   414 19692 23235 16 12 72  1  0 2024-03-18 19:37:40
